	Argentina	Arizona	Belgium	Brazil	British_Virgin_Islands	California	Colombia	Colorado	Connecticut	District_of_Columbia	Florida	Georgia	Idaho	Illinois	Indiana	Israel	Louisiana	Massachusetts	Mexico	Mississippi	Nebraska	Nevada	New_Mexico	New_York	North_Dakota	Ohio	South_Dakota	Spain	Texas	Utah	Virginia	Wisconsin	Wyoming
New_York	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
North_Dakota	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Ohio	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
South_Dakota	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Spain	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Texas	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Utah	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Virginia	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Wisconsin	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Wyoming	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
